doc_no,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
145,145,3.0,0.26249998807907104,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'feel', 'take', 'time', 'watch', 'record', 'lectur']"
146,146,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'engag']"
147,147,4.0,0.5856999754905701,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['listen', 'make', 'easier', 'back', 'listen', 'forget']"
148,148,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['motiv', 'similar', 'actual', 'class']"
149,149,5.0,0.4065000116825104,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['closest', 'real', 'life', 'teach', 'doesnt', 'begin', 'match', 'qualiti', 'face', 'face', 'teach']"
150,150,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
151,151,6.0,0.38749998807907104,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['connect', 'specif', 'time', 'help', 'maintain', 'routin', 'engag']"
152,152,3.0,0.34439998865127563,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['prefer', 'class', 'person', 'zoom', 'class', 'record', 'studi', 'record']"
153,153,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'learn', 'student']"
154,154,9.0,0.26249998807907104,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['talk', 'content', 'im', 'learn', 'question', 'real', 'time']"
155,155,8.0,0.33889999985694885,"live, content, inform, upload, video, teach, find, abil, chat, activ","['easier', 'question', 'teacher', 'person', 'find', 'easier', 'teach', 'live', 'video', 'abil', 'commun', 'real', 'time', 'encourag', 'question', 'valuabl', 'learn']"
156,156,6.0,0.6054999828338623,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['interact', 'dedic', 'time', 'studi']"
157,157,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['time', 'understand']"
158,158,7.0,0.7016000151634216,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['stay', 'touch', 'teacher']"
159,159,9.0,0.3666999936103821,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['easier', 'work']"
160,160,9.0,0.5532000064849854,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['learn', 'guid']"
161,161,9.0,0.5666999816894531,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['access', 'work', 'time', 'sens', 'classroom', 'visual', 'auditori', 'learn']"
162,162,7.0,0.44290000200271606,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['pressur', 'onlin', 'video', 'talk', 'lectur', 'directli']"
163,163,1.0,0.5249999761581421,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'stay', 'focus']"
164,164,3.0,0.699999988079071,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'interest']"
165,165,8.0,0.350600004196167,"live, content, inform, upload, video, teach, find, abil, chat, activ","['dyslexia', 'find', 'easier', 'understand', 'abil', 'question']"
166,166,4.0,0.5554999709129333,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['nice', 'semblanc', 'classroom', 'experi', 'super', 'product', 'depend', 'teacher', 'glad', 'connect', 'onlin', 'class']"
167,167,7.0,0.34439998865127563,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'teacher', 'real', 'time', 'present', 'complet', 'work']"
168,168,7.0,0.6201000213623047,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'directli', 'taught', 'properli']"
169,169,4.0,0.3666999936103821,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['paus', 'watch']"
170,170,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'learn']"
171,171,5.0,0.3458000123500824,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'tini', 'bit', 'class', 'question', 'understand', 'thing', 'hearingse', 'oppos', 'read']"
172,172,9.0,0.8199999928474426,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['learn', 'pace', 'flexibl', 'schedul']"
173,173,9.0,0.5260000228881836,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['awkward', 'fantast', 'connect', 'access']"
174,174,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['revisit', 'topic']"
175,175,1.0,0.26249998807907104,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['back', 'lesson', 'time', 'make', 'note', 'take', 'inform']"
176,176,7.0,0.44290000200271606,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['structur', 'studi', 'possibl', 'group', 'discuss', 'collabor']"
177,177,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['commun', 'teacher', 'class']"
178,178,7.0,0.1834000051021576,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['class', 'prepar', 'email', 'clear', 'inform']"
179,179,8.0,0.23899999260902405,"live, content, inform, upload, video, teach, find, abil, chat, activ","['abil', 'directli', 'consult', 'teacher', 'confus', 'oppos', 'write', 'convolut', 'email', 'input', 'respons', 'directli', 'incred', 'time', 'consum']"
180,180,7.0,0.18330000340938568,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['forc', 'stick', 'routin', 'interact', 'learn']"
181,181,7.0,0.45559999346733093,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'respons', 'doubt', 'teacher', 'interact', 'classmat', 'debat', 'opinion']"
182,182,1.0,0.6389999985694885,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['bit', 'camera', 'phobic', 'hear', 'professor’', 'voic', 'help', 'understand', 'materi']"
183,183,7.0,0.2750000059604645,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['involv', 'actual', 'interact']"
184,184,6.0,0.387800008058548,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['maintain', 'high', 'qualiti', 'content', 'learn', 'time', 'manag', 'student']"
185,185,7.0,0.33970001339912415,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'stay', 'focus', 'help', 'understand', 'content', 'dynam', 'explain', 'lectur', 'question', 'answer', 'block', 'understand', 'email', 'time', 'responc']"
186,186,6.0,0.5034999847412109,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",['control']
187,187,6.0,0.5741999745368958,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['time', 'thoughtsopinion', 'return', 'session', 'access', 'attend', 'real', 'time', 'session']"
188,188,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['facetofac', 'class']"
189,189,6.0,0.41110000014305115,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['difficult', 'set', 'amount', 'work', 'tendenc', 'overdo', 'live', 'lesson', 'compact', 'block', 'time', 'mean', 'equal', 'work']"
190,190,4.0,0.512499988079071,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['record', 'lectur', 'lot', 'flexibl', 'listen', 'back', 'listen']"
191,191,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'talk', 'student']"
192,192,1.0,0.699999988079071,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'note']"
193,193,7.0,0.38749998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'similar', 'classroom', 'nice', 'interact', 'teacher', 'friend']"
194,194,3.0,0.5249999761581421,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['stop', 'write', 'note']"
195,195,1.0,0.23350000381469727,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['watch', 'studi', 'materi', 'pace', 'import', 'focus', 'work', 'normal', 'circumst']"
196,196,7.0,0.44290000200271606,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'class', 'student', 'engag', 'materi', 'question']"
197,197,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easiest', 'understand']"
198,198,4.0,0.510200023651123,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['paus', 'rewind', 'understand', 'break', 'option', 'watch', 'thing', '15x', 'speed', 'great']"
199,199,8.0,0.2750000059604645,"live, content, inform, upload, video, teach, find, abil, chat, activ","['interact', 'engag', 'live']"
200,200,1.0,0.2928999960422516,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'understand', 'actual', 'person', 'explain', 'read', 'slide', 'record', 'watch', 'time', 'sit', 'paus', 'note']"
201,201,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['stuck', 'engag']"
202,202,3.0,0.2754000127315521,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['student', 'work', 'parttim', 'frontlin', 'supermarket', 'hour', 'increas', 'due', 'higher', 'demand', 'univers', 'schedul', 'disregard', 'job', 'prioriti', 'record', 'lectur', 'log', 'time', 'conveni']"
203,203,4.0,0.5271999835968018,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['abilitiy', 'receiv', 'explan', 'pauselook', 'back']"
204,204,4.0,0.3499999940395355,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['engag', 'lectur', 'student', 'activ', 'experi']"
205,205,5.0,0.3666999936103821,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'classroom']"
206,206,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'pace']"
207,207,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
208,208,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['life', 'interact', 'motiv', 'class', 'live']"
209,209,1.0,0.44290000200271606,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['organ', 'time', 'effici', 'organ', 'find', 'easier']"
210,210,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
211,211,4.0,0.6200000047683716,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['verbal', 'explan', 'easi', 'follow']"
212,212,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['schedul']
213,213,4.0,0.6200000047683716,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['time', 'lectur', 'miss', 'part']"
214,214,7.0,0.871399998664856,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'classmat', 'teacher', 'question', 'answer', 'immedi']"
215,215,6.0,0.2199999988079071,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['engag', 'question', 'real', 'time']"
216,216,4.0,0.2750000059604645,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['lectur', 'question', 'respons']"
217,217,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['motiv']
218,218,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'question', 'interact', 'teacher']"
219,219,5.0,0.6200000047683716,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'normal', 'pay', 'attent']"
220,220,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['person']
221,221,9.0,0.2750000059604645,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['forc', 'work', 'classmat']"
222,222,7.0,0.8199999928474426,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['opportun', 'particip', 'question', 'teacher']"
223,223,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'easier', 'question']"
224,224,7.0,0.5234000086784363,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['forc', 'track', 'stay', 'activ', 'commun', 'aliv', 'physic', 'opportun', 'quick', 'respons', 'teacher']"
225,225,6.0,0.26249998807907104,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['lot', 'awkward', 'live', 'class', 'work', 'time', 'home']"
226,226,1.0,0.41999998688697815,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['question', 'topic', 'isnt', 'clear']"
227,227,6.0,0.550000011920929,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",['choos']
228,228,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['make', 'lesson', 'interact', 'replic', 'classroom']"
229,229,8.0,0.3666999936103821,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'class']"
230,230,9.0,0.5529999732971191,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['worklectur', 'learn']"
231,231,7.0,0.4097999930381775,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['class', 'conveni', 'prepar', 'mental', 'forc', 'wake', '8am', 'zoom', 'class', 'recept', 'class']"
232,232,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher']"
233,233,6.0,0.699999988079071,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['manag', 'time']"
234,234,7.0,0.5498999953269958,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['dynam']
235,235,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'professor', 'student']"
236,236,8.0,0.23499999940395355,"live, content, inform, upload, video, teach, find, abil, chat, activ","['studi', 'home', 'prove', 'distract', 'live', 'lesson', 'fulli', 'engag', 'nice', 'commun']"
237,237,7.0,0.44269999861717224,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['involv', 'interact', 'teacher', 'class', 'closest', 'reallif', 'school']"
238,238,7.0,0.5519000291824341,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['socialis', 'class']"
239,239,7.0,0.45559999346733093,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['im', 'class', 'isnt', 'teacher', 'talk', 'make', 'individu', 'assign']"
240,240,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['routin']
241,241,8.0,0.36820000410079956,"live, content, inform, upload, video, teach, find, abil, chat, activ","['introvert', 'video', 'zoom']"
242,242,1.0,0.2199999988079071,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['natur', 'teach', 'understand', 'read']"
243,243,7.0,0.728600025177002,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['student', 'interact', 'question', 'receiv', 'repli', 'instantli']"
244,244,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['attent', 'longer', 'interact', 'peer']"
245,245,7.0,0.5099999904632568,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['onlin', 'class', 'student', 'discuss', 'voic', 'opinion', 'involv', 'class', 'normal']"
246,246,1.0,0.38749998807907104,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['face', 'face', 'interact', 'make', 'easier', 'teacher', 'understand']"
247,247,7.0,0.38769999146461487,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'taught', 'unsur', 'receiv', 'face', 'face', 'respons']"
248,248,7.0,0.7285000085830688,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'question', 'directli', 'aris', 'forget']"
249,249,7.0,0.5180000066757202,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['opportun', 'deliv', 'lectur', 'understand', 'opportun', 'question', 'cohort', 'small', 'lectur', 'discuss', 'aswel']"
250,250,6.0,0.41999998688697815,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['specif', 'time', 'hold', 'account']"
251,251,7.0,0.4242999851703644,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'lesson', 'good', 'instruct', 'video', 'laid', 'cohort', 'small', 'email', 'question', 'need', 'wont', 'neg', 'affect', 'tutornot', 'overwhelm']"
252,252,7.0,0.38749998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'person', 'real', 'time', 'interact', 'teacher', 'classmat']"
253,253,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['social', 'interact']"
254,254,7.0,0.5249000191688538,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'foster', 'discuss', 'simpl', 'upload']"
255,255,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['pace']
256,256,7.0,0.3000999987125397,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['internet', 'connect', 'isnt', 'fact', 'love', 'interact', 'professor', 'question', 'easier', 'record', 'lesson', 'back', 'note', 'luckili', 'record', 'live', 'session']"
257,257,3.0,0.3107999861240387,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['interact', 'person', 'close', 'associ', 'normal', 'lectur', 'ay', 'school', 'oppos', 'record', 'lectur']"
258,258,1.0,0.3515999913215637,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['scienc', 'instant', 'feedback', 'commun', 'key']"
259,259,8.0,0.29120001196861267,"live, content, inform, upload, video, teach, find, abil, chat, activ","['prefer', 'live', 'interact', 'lectur', 'student', 'pre', 'record', 'lectur', 'restrict', 'twoway', 'teach', 'live', 'lectur', 'offer']"
260,260,6.0,0.38760000467300415,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['dont', 'back', 'avoid', 'confus', 'time', 'find', 'concentr', 'difficult']"
261,261,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['question']
262,262,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['abil', 'question']"
263,263,4.0,0.550000011920929,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",['rewatch']
264,264,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'student', 'opportun', 'learn']"
265,265,7.0,0.6833000183105469,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['quick', 'easi', 'convers', 'teacher', 'talk']"
266,266,2.0,0.10000000149011612,"shi, „normal”, connexion, judgement, subtitel, discussionsdeb, mention, queri, insight, revision😉",['listenwatch']
267,267,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['zoom']
268,268,6.0,0.45559999346733093,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['dont', 'follow', 'normal', 'schedul', 'choos', 'time', 'studi', 'subject']"
269,269,7.0,0.4198000133037567,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['answer', 'question', 'feel', 'awkward', 'naggi']"
270,270,9.0,0.4426000118255615,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['prefer', 'mode', 'school', 'utilis', 'email', 'resourc', 'school', 'high', 'reput']"
271,271,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['activ', 'engag']"
272,272,7.0,0.512499988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'question', 'need', 'easier', 'explain', 'convers', 'email']"
273,273,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'forc', 'stick', 'routin']"
274,274,7.0,0.728600025177002,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'professor', 'speak', 'easier', 'interact', 'class']"
275,275,1.0,0.5065000057220459,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['engag', 'teacher', 'peer', 'make', 'content', 'easier', 'understand', 'allow', 'discuss', 'thought', 'opinion', 'make', 'similar', 'situat', 'happen']"
276,276,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
277,277,8.0,0.4099999964237213,"live, content, inform, upload, video, teach, find, abil, chat, activ","['upload', 'assign', 'work', 'pace', 'reduc', 'stress', 'allow', 'effici', 'home']"
278,278,6.0,0.18330000340938568,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['video', 'harder', 'follow', 'learn', 'time']"
279,279,4.0,0.517799973487854,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['unabl', 'live', 'lectur', 'reason', 'miss', 'lectur']"
280,280,7.0,0.5860000252723694,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['good', 'access', 'teacher', 'element', 'socialis', 'student', 'discuss']"
281,281,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
282,282,7.0,0.33809998631477356,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['student', 'absorb', 'inform', 'pace', 'paus', 'lectur', 'record', 'student', 'anxieti', 'poor', 'mental', 'health', 'lockdown', 'dont', 'feel', 'worri', 'answer', 'question', 'spot', 'rewatch']"
